年份,学校代码,学校名称,城市,地区类别,学科门类,总分要求,单科满分100,单科满分150,拟招生人数,数据来源
2023,10698,西安交通大学,西安,新一线城市,历史学,363,52.449999999999996,79.49000000000001,45,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,理学,358,55.699999999999996,77.34,60,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,工学,304,43.6,71.92,108,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,农学,304,48.6,72.92,55,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,医学,359,55.85,78.57000000000001,8,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,军事学,300,42.0,64.0,53,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,管理学,405,60.0,90.0,180,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,艺术学,399,60.0,89.77000000000001,33,模拟数据(基于历史趋势)
2023,10698,西安交通大学,西安,新一线城市,交叉学科,368,57.199999999999996,84.64,24,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,哲学,345,52.75,82.35000000000001,29,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,经济学,397,60.0,90.0,132,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,法学,363,56.449999999999996,82.49000000000001,80,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,教育学,376,56.4,87.48,46,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,文学,411,60.0,90.0,28,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,历史学,359,53.85,80.57000000000001,64,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,理学,346,52.9,74.58,30,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,工学,304,46.6,71.92,103,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,农学,298,46.699999999999996,64.54,37,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,医学,347,54.05,82.81,40,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,军事学,297,43.55,72.31,66,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,管理学,395,60.0,90.0,110,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,艺术学,416,60.0,90.0,52,模拟数据(基于历史趋势)
2023,10699,西北工业大学,西安,新一线城市,交叉学科,344,50.6,81.12,63,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,哲学,356,53.4,78.88000000000001,17,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,经济学,411,60.0,90.0,129,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,法学,354,52.1,77.42,41,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,教育学,380,54.0,88.4,58,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,文学,412,60.0,90.0,24,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,历史学,363,51.449999999999996,82.49000000000001,31,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,理学,331,48.65,75.13000000000001,50,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,工学,305,42.75,71.15,143,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,农学,271,40.0,60.0,6,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,医学,338,49.699999999999996,80.74000000000001,35,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,军事学,309,44.35,75.07000000000001,27,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,管理学,393,57.949999999999996,90.0,162,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,艺术学,402,60.0,90.0,63,模拟数据(基于历史趋势)
2023,10712,西北农林科技大学,杨凌,其他城市,交叉学科,352,52.8,77.96000000000001,70,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,哲学,340,54.0,73.2,52,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,经济学,405,59.75,90.0,38,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,法学,362,53.3,79.26,43,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,教育学,373,55.949999999999996,80.79,41,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,文学,415,60.0,90.0,76,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,历史学,365,51.75,83.95,34,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,理学,324,51.6,75.52000000000001,59,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,工学,304,48.6,70.92,115,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,农学,279,43.85,64.17,53,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,医学,342,52.3,77.66,47,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,军事学,294,45.1,70.62,25,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,管理学,373,53.949999999999996,82.79,65,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,艺术学,384,60.0,90.0,6,模拟数据(基于历史趋势)
2023,10730,兰州大学,兰州,其他城市,交叉学科,364,55.6,86.72,5,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,哲学,350,51.5,77.5,44,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,经济学,398,60.0,90.0,109,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,法学,362,55.3,87.26,78,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,教育学,393,56.949999999999996,85.39,35,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,文学,415,60.0,90.0,35,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,历史学,381,59.15,82.63000000000001,15,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,理学,342,53.3,78.66,64,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,工学,288,42.199999999999996,61.24000000000001,86,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,农学,309,45.35,73.07000000000001,55,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,医学,329,50.35,76.67,31,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,军事学,294,41.1,71.62,80,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,管理学,413,60.0,90.0,126,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,艺术学,406,60.0,90.0,11,模拟数据(基于历史趋势)
2023,10141,大连理工大学,大连,新一线城市,交叉学科,360,57.0,78.8,59,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,哲学,351,55.65,85.73,78,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,经济学,411,58.65,90.0,134,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,法学,377,57.55,85.71000000000001,13,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,教育学,378,59.699999999999996,88.94,12,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,文学,402,60.0,90.0,12,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,历史学,359,53.85,85.57000000000001,66,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,理学,321,50.15,74.83,52,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,工学,294,41.1,69.62,66,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,农学,278,40.0,64.94,11,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,医学,352,53.8,76.96000000000001,76,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,军事学,307,43.05,72.61,57,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,管理学,411,60.0,90.0,113,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,艺术学,398,59.699999999999996,88.54,75,模拟数据(基于历史趋势)
2023,10145,东北大学,沈阳,新一线城市,交叉学科,371,53.65,84.33,50,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,哲学,339,50.85,82.97,74,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,经济学,419,59.849999999999994,90.0,70,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,法学,362,56.3,79.26,25,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,教育学,357,55.55,86.11,19,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,文学,408,58.199999999999996,90.0,44,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,历史学,341,53.15,73.43,70,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,理学,342,49.3,73.66,37,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,工学,302,48.3,64.46000000000001,190,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,农学,281,45.15,68.63000000000001,25,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,医学,345,50.75,77.35000000000001,50,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,军事学,279,42.85,66.17,70,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,管理学,387,55.05,90.0,59,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,艺术学,401,57.15,90.0,25,模拟数据(基于历史趋势)
2023,10183,吉林大学,长春,新一线城市,交叉学科,364,56.6,81.72,28,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,哲学,352,50.8,84.96000000000001,52,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,经济学,387,59.05,90.0,164,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,法学,358,52.699999999999996,87.34,52,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,教育学,391,60.0,90.0,80,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,文学,404,58.599999999999994,90.0,10,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,历史学,357,52.55,79.11,28,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,理学,320,49.0,77.60000000000001,5,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,工学,312,44.8,74.76,190,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,农学,275,41.25,60.25,58,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,医学,334,51.1,76.82000000000001,25,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,军事学,311,43.65,70.53,30,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,管理学,403,57.449999999999996,90.0,40,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,艺术学,417,60.0,90.0,47,模拟数据(基于历史趋势)
2023,10213,哈尔滨工业大学,哈尔滨,新一线城市,交叉学科,363,55.449999999999996,78.49000000000001,45,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,哲学,365,53.75,81.95,79,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,经济学,420,60.0,90.0,97,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,法学,393,59.949999999999996,90.0,58,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,教育学,389,59.349999999999994,85.47,47,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,文学,420,60.0,90.0,64,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,历史学,360,57.0,82.8,12,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,理学,364,56.6,80.72,20,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,工学,323,47.449999999999996,72.29,114,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,农学,298,45.699999999999996,66.54,45,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,医学,353,54.949999999999996,79.19,10,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,军事学,304,44.6,73.92,69,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,管理学,420,60.0,90.0,58,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,艺术学,410,60.0,90.0,64,模拟数据(基于历史趋势)
2024,10003,清华大学,北京,一线城市,交叉学科,369,54.35,85.87,23,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,哲学,361,57.15,80.03,64,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,经济学,417,60.0,90.0,82,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,法学,357,51.55,84.11,5,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,教育学,397,56.55,89.31,34,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,文学,420,60.0,90.0,64,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,历史学,386,55.9,84.78,58,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,理学,343,52.449999999999996,83.89,22,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,工学,324,48.6,72.52000000000001,55,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,农学,285,45.75,63.55,70,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,医学,372,56.8,90.0,10,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,军事学,324,45.6,72.52000000000001,14,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,管理学,398,60.0,90.0,83,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,艺术学,400,60.0,90.0,35,模拟数据(基于历史趋势)
2024,10001,北京大学,北京,一线城市,交叉学科,372,53.8,89.56,16,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,哲学,339,51.85,74.97,18,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,经济学,404,59.599999999999994,87.92,61,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,法学,351,53.65,78.73,31,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,教育学,392,58.8,90.0,28,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,文学,420,60.0,90.0,61,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,历史学,371,53.65,82.33,22,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,理学,339,49.85,79.97,27,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,工学,285,45.75,63.55,30,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,农学,307,44.05,74.61,9,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,医学,368,55.199999999999996,84.64,11,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,军事学,293,42.949999999999996,72.39,75,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,管理学,403,60.0,90.0,57,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,艺术学,383,60.0,88.09,8,模拟数据(基于历史趋势)
2024,10002,中国人民大学,北京,一线城市,交叉学科,364,53.6,85.72,25,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,哲学,364,52.6,78.72,46,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,经济学,394,60.0,87.62,138,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,法学,362,51.3,82.26,60,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,教育学,372,58.8,89.56,74,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,文学,410,58.5,90.0,79,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,历史学,356,51.4,79.88000000000001,76,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,理学,321,49.15,77.83,53,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,工学,317,50.55,77.91,74,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,农学,305,48.75,69.15,42,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,医学,365,54.75,84.95,19,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,军事学,302,43.3,67.46000000000001,71,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,管理学,403,60.0,90.0,149,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,艺术学,401,57.15,90.0,74,模拟数据(基于历史趋势)
2024,10006,北京航空航天大学,北京,一线城市,交叉学科,358,54.699999999999996,79.34,57,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,哲学,356,56.4,78.88000000000001,73,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,经济学,402,60.0,90.0,148,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,法学,378,56.699999999999996,85.94,71,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,教育学,397,56.55,90.0,51,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,文学,420,60.0,90.0,13,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,历史学,367,53.05,80.41,46,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,理学,339,52.85,80.97,38,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,工学,296,46.4,70.08,79,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,农学,281,40.0,68.63000000000001,20,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,医学,357,56.55,86.11,54,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,军事学,297,42.55,65.31,79,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,管理学,405,60.0,89.15,128,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,艺术学,399,60.0,90.0,47,模拟数据(基于历史趋势)
2024,10007,北京理工大学,北京,一线城市,交叉学科,356,53.4,78.88000000000001,40,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,哲学,348,55.199999999999996,79.04,69,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,经济学,404,60.0,90.0,139,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,法学,356,52.4,76.88000000000001,34,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,教育学,388,58.199999999999996,84.24000000000001,72,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,文学,409,60.0,90.0,51,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,历史学,377,56.55,89.71000000000001,79,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,理学,354,51.1,82.42,41,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,工学,327,50.05,77.21000000000001,122,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,农学,275,43.25,66.25,69,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,医学,341,51.15,78.43,61,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,军事学,290,43.5,61.7,19,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,管理学,405,60.0,90.0,51,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,艺术学,408,60.0,90.0,69,模拟数据(基于历史趋势)
2024,10027,北京师范大学,北京,一线城市,交叉学科,382,59.3,86.86,70,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,哲学,359,55.85,80.57000000000001,12,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,经济学,420,60.0,90.0,92,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,法学,370,53.5,89.10000000000001,10,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,教育学,388,56.199999999999996,84.24000000000001,49,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,文学,412,60.0,90.0,45,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,历史学,352,53.8,75.96000000000001,63,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,理学,345,53.75,78.35000000000001,66,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,工学,298,46.699999999999996,65.54,81,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,农学,272,40.0,63.56,62,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,医学,342,50.3,73.66,62,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,军事学,315,45.25,69.45,61,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,管理学,412,60.0,90.0,134,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,艺术学,420,60.0,90.0,33,模拟数据(基于历史趋势)
2024,10019,中国农业大学,北京,一线城市,交叉学科,362,53.3,88.26,19,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,哲学,352,55.8,82.96000000000001,46,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,经济学,420,60.0,90.0,100,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,法学,398,56.699999999999996,86.54,37,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,教育学,382,55.3,82.86,24,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,文学,420,60.0,90.0,12,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,历史学,356,52.4,77.88000000000001,71,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,理学,330,46.5,78.9,50,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,工学,310,45.5,70.3,57,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,农学,312,47.8,74.76,78,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,医学,373,58.949999999999996,80.79,36,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,军事学,321,47.15,76.83,50,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,管理学,398,59.699999999999996,86.54,123,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,艺术学,397,60.0,87.31,13,模拟数据(基于历史趋势)
2024,10246,复旦大学,上海,一线城市,交叉学科,378,54.699999999999996,81.94,15,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,哲学,353,50.949999999999996,79.19,64,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,经济学,417,60.0,90.0,189,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,法学,408,60.0,90.0,72,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,教育学,401,58.15,90.0,23,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,文学,420,60.0,90.0,66,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,历史学,379,58.85,88.17,35,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,理学,346,51.9,83.58,53,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,工学,323,49.449999999999996,73.29,99,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,农学,295,46.25,72.85000000000001,20,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,医学,351,49.65,84.73,68,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,军事学,298,47.699999999999996,70.54,22,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,管理学,418,60.0,90.0,132,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,艺术学,420,60.0,90.0,61,模拟数据(基于历史趋势)
2024,10248,上海交通大学,上海,一线城市,交叉学科,384,55.599999999999994,85.32000000000001,72,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,哲学,337,50.55,80.51,70,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,经济学,398,60.0,90.0,71,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,法学,364,56.6,88.72,77,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,教育学,403,59.449999999999996,90.0,64,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,文学,419,60.0,90.0,71,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,历史学,361,52.15,88.03,65,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,理学,348,49.199999999999996,77.04,70,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,工学,324,47.6,73.52000000000001,137,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,农学,308,44.199999999999996,68.84,16,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,医学,343,53.449999999999996,76.89,68,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,军事学,297,43.55,69.31,15,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,管理学,403,60.0,90.0,109,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,艺术学,402,58.3,90.0,61,模拟数据(基于历史趋势)
2024,10247,同济大学,上海,一线城市,交叉学科,364,51.6,84.72,10,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,哲学,352,55.8,75.96000000000001,31,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,经济学,402,58.3,88.46000000000001,192,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,法学,353,49.949999999999996,77.19,48,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,教育学,395,59.25,88.85000000000001,70,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,文学,403,60.0,90.0,44,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,历史学,352,55.8,83.96000000000001,14,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,理学,347,53.05,77.81,57,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,工学,292,45.8,72.16,103,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,农学,286,43.9,65.78,33,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,医学,357,56.55,82.11,26,模拟数据(基于历史趋势)
2024,10269,华东师范大学,上海,一线城市,军事学,289,41.35,64.47,14,模拟数据(基于历史趋势)
